Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,SPY Allocation,SH Allocation,Portfolio Return
2006-01-26,127.25,127.66999816894531,126.76000213623047,127.36000061035156,89.81329345703125,71294000,0.005526634393941743,100.0,0.0,0.005526634393941743
2006-01-27,127.66000366210938,128.66000366210938,127.44999694824219,128.5399932861328,90.6453857421875,65771200,0.009264689592463737,100.0,0.0,0.009264689592463737
2006-01-30,128.44000244140625,128.80999755859375,128.35000610351562,128.44000244140625,90.57488250732422,33709600,-0.0007777917682848523,100.0,0.0,-0.0007777917682848523
2006-01-31,128.32000732421875,128.5399932861328,127.48999786376953,127.5,89.91201782226562,72937000,-0.007318416173545561,100.0,0.0,-0.007318416173545561
2006-02-01,127.81999969482422,128.42999267578125,127.72000122070312,128.38999938964844,90.53961181640625,63561000,0.006980090196409883,100.0,0.0,0.006980090196409883
2006-02-02,128.10000610351562,128.13999938964844,126.80000305175781,126.9000015258789,89.48887634277344,83626900,-0.011605257108495914,100.0,0.0,-0.011605257108495914
2006-02-03,126.58000183105469,128.38999938964844,126.13999938964844,126.2699966430664,89.04460906982422,86040400,-0.004964497165519499,100.0,0.0,-0.004964497165519499
2006-02-06,126.44000244140625,126.80000305175781,126.16999816894531,126.5999984741211,89.27734375,45511900,0.0026136863602070903,100.0,0.0,0.0026136863602070903
2006-02-07,126.37999725341797,126.66000366210938,125.4000015258789,125.4800033569336,88.48749542236328,71208100,-0.008847130688033222,100.0,0.0,-0.008847130688033222
2006-02-08,125.8499984741211,128.10000610351562,125.5999984741211,126.62000274658203,89.29144287109375,59422200,0.009085435686625676,100.0,0.0,0.009085435686625676
2006-02-09,126.91999816894531,127.5999984741211,126.37000274658203,126.41000366210938,89.14334869384766,62023300,-0.0016585483724335104,100.0,0.0,-0.0016585483724335104
2006-02-10,126.43000030517578,127.12999725341797,125.44999694824219,126.63999938964844,89.30554962158203,64508700,0.0018195516559673663,100.0,0.0,0.0018195516559673663
2006-02-13,126.5999984741211,126.79000091552734,125.94999694824219,126.41000366210938,89.14334869384766,52308700,-0.0018162469009113114,100.0,0.0,-0.0018162469009113114
2006-02-14,126.45999908447266,128.02999877929688,126.20999908447266,127.75,90.08828735351562,90964400,0.010600214974122668,100.0,0.0,0.010600214974122668
2006-02-15,127.68000030517578,128.32000732421875,127.23999786376953,128.1999969482422,90.4056167602539,85471300,0.00352242689988147,100.0,0.0,0.00352242689988147
2006-02-16,128.33999633789062,129.2100067138672,128.17999267578125,129.16000366210938,91.0826187133789,61017900,0.007488494381055366,100.0,0.0,0.007488494381055366
2006-02-17,129.0500030517578,129.16000366210938,128.5800018310547,128.80999755859375,90.83580780029297,40342600,-0.002709747661764239,100.0,0.0,-0.002709747661764239
2006-02-21,129.11000061035156,129.39999389648438,128.2899932861328,128.49000549316406,90.61013793945312,46456300,-0.0024843711560972315,100.0,0.0,-0.0024843711560972315
2006-02-22,128.77000427246094,129.64999389648438,128.64999389648438,129.27000427246094,91.16017150878906,42326700,0.00607033144242064,100.0,0.0,0.00607033144242064
2006-02-23,129.27000427246094,129.63999938964844,128.27999877929688,129.0800018310547,91.02622985839844,43423200,-0.0014693001140054784,100.0,0.0,-0.0014693001140054784
2006-02-24,129.11000061035156,129.47999572753906,128.75999450683594,129.41000366210938,91.2589111328125,36777400,0.0025562002817871576,100.0,0.0,0.0025562002817871576
2006-02-27,129.39999389648438,130.0399932861328,129.27999877929688,129.4600067138672,91.29414367675781,35858600,0.0003860723682538314,100.0,0.0,0.0003860723682538314
2006-02-28,129.1999969482422,129.91000366210938,128.1300048828125,128.22999572753906,90.42676544189453,74394800,-0.009500918678139736,100.0,0.0,-0.009500918678139736
2006-03-01,128.60000610351562,129.49000549316406,128.5,129.3699951171875,91.2306900024414,48641600,0.008890338569761846,100.0,0.0,0.008890338569761846
2006-03-02,128.89999389648438,129.4199981689453,128.61000061035156,129.36000061035156,91.2236328125,60642300,-7.735543753117913e-05,100.0,0.0,-7.735543753117913e-05
2006-03-03,128.6699981689453,130.07000732421875,128.64999389648438,128.75999450683594,90.800537109375,73402500,-0.0046380054168049245,100.0,0.0,-0.0046380054168049245
2006-03-06,129.13999938964844,129.17999267578125,127.8499984741211,128.1699981689453,90.38449096679688,57478400,-0.004581978871743608,100.0,0.0,-0.004581978871743608
2006-03-07,127.86000061035156,128.05999755859375,127.4000015258789,127.97000122070312,90.2434310913086,61780800,-0.0015606646005241753,100.0,0.0,-0.0015606646005241753
2006-03-08,127.69999694824219,128.44000244140625,127.18000030517578,128.24000549316406,90.43385314941406,66692400,0.0021100932865993904,100.0,0.0,0.0021100932865993904
2006-03-09,128.27999877929688,128.67999267578125,127.37999725341797,127.37999725341797,89.827392578125,56313600,-0.006706123317416046,100.0,0.0,-0.006706123317416046
2006-03-10,127.70999908447266,128.83999633789062,127.44000244140625,128.58999633789062,90.68065643310547,60490800,0.009498927114447442,100.0,0.0,0.009498927114447442
2006-03-13,128.83999633789062,129.16000366210938,128.52999877929688,128.8300018310547,90.84990692138672,45479100,0.001866445336179412,100.0,0.0,0.001866445336179412
2006-03-14,128.7100067138672,130.22999572753906,128.61000061035156,130.17999267578125,91.80188751220703,69877300,0.010478608323111205,100.0,0.0,0.010478608323111205
2006-03-15,130.14999389648438,130.86000061035156,129.85000610351562,130.75999450683594,92.21089935302734,53398900,0.004455375068033618,100.0,0.0,0.004455375068033618
2006-03-16,131.00999450683594,131.47000122070312,130.83999633789062,131.02999877929688,92.40132904052734,65526400,0.0020651537815605803,100.0,0.0,0.0020651537815605803
2006-03-17,130.67999267578125,130.89999389648438,130.3800048828125,130.6199951171875,92.47847747802734,47286800,0.0008349277905532748,100.0,0.0,0.0008349277905532748
2006-03-20,130.63999938964844,130.89999389648438,130.2100067138672,130.41000366210938,92.32980346679688,45538500,-0.0016076606718119502,100.0,0.0,-0.0016076606718119502
2006-03-21,130.3699951171875,130.99000549316406,129.4499969482422,129.58999633789062,91.74925231933594,87102700,-0.006287797933737793,100.0,0.0,-0.006287797933737793
2006-03-22,129.50999450683594,130.50999450683594,129.4499969482422,130.3800048828125,92.30858612060547,51605700,0.006096330892406021,100.0,0.0,0.006096330892406021
2006-03-23,130.25999450683594,130.38999938964844,129.66000366210938,130.11000061035156,92.11742401123047,46704200,-0.0020709027990661877,100.0,0.0,-0.0020709027990661877
2006-03-24,129.99000549316406,130.57000732421875,129.74000549316406,130.2100067138672,92.18818664550781,43209200,0.0007681786050455219,100.0,0.0,0.0007681786050455219
2006-03-27,130.02999877929688,130.27999877929688,129.74000549316406,130.02000427246094,92.0537109375,32523000,-0.001458708679507037,100.0,0.0,-0.001458708679507037
2006-03-28,129.92999267578125,130.52999877929688,129.0500030517578,129.22000122070312,91.48726654052734,82079900,-0.006153411863615621,100.0,0.0,-0.006153411863615621
2006-03-29,129.41000366210938,130.5,129.2899932861328,130.02999877929688,92.06078338623047,61505700,0.0062688160592170306,100.0,0.0,0.0062688160592170306
2006-03-30,130.11000061035156,130.97999572753906,129.5500030517578,129.8000030517578,91.89794921875,70571700,-0.001768767997523124,100.0,0.0,-0.001768767997523124
2006-03-31,130.02000427246094,130.24000549316406,129.3699951171875,129.8300018310547,91.91915893554688,62925600,0.00023079641033540987,100.0,0.0,0.00023079641033540987
2006-04-03,130.07000732421875,130.8699951171875,129.49000549316406,129.72999572753906,91.84837341308594,61624700,-0.0007700845316760407,100.0,0.0,-0.0007700845316760407
2006-04-04,129.72999572753906,130.72999572753906,129.36000061035156,130.55999755859375,92.4360122680664,54809300,0.0063979233724431595,100.0,0.0,0.0063979233724431595
2006-04-05,130.61000061035156,131.27999877929688,130.3800048828125,131.00999450683594,92.75459289550781,50607200,0.003446499038897377,100.0,0.0,0.003446499038897377
2006-04-06,130.85000610351562,131.2100067138672,130.19000244140625,130.8699951171875,92.65548706054688,57906200,-0.001068473612649945,100.0,0.0,-0.001068473612649945
2006-04-07,131.05999755859375,131.39999389648438,129.35000610351562,129.5399932861328,91.7138671875,80180900,-0.010162591584366276,100.0,0.0,-0.010162591584366276
2006-04-10,129.74000549316406,130.0800018310547,129.25999450683594,129.74000549316406,91.85545349121094,41496500,0.001543782942021954,100.0,0.0,0.001543782942021954
2006-04-11,129.85000610351562,130.05999755859375,128.25,128.63999938964844,91.07669067382812,72799400,-0.008478133717529701,73.33,26.67,-0.00621701545506453
2006-04-12,128.77000427246094,129.1300048828125,128.61000061035156,128.8800048828125,91.24658203125,43033700,0.0018653659478065077,100.0,0.0,0.0018653659478065077
2006-04-13,128.58999633789062,129.25,128.30999755859375,128.7100067138672,91.12622833251953,51051800,-0.0013189940494346963,100.0,0.0,-0.0013189940494346963
2006-04-17,128.8300018310547,129.30999755859375,128.02000427246094,128.66000366210938,91.09085845947266,64167700,-0.0003881415229631813,100.0,0.0,-0.0003881415229631813
2006-04-18,128.92999267578125,130.94000244140625,128.92999267578125,130.6999969482422,92.53515625,92531800,0.01585557337973631,100.0,0.0,0.01585557337973631
2006-04-19,130.75,131.07000732421875,130.24000549316406,130.9499969482422,92.7121353149414,87269000,0.0019125602864198399,100.0,0.0,0.0019125602864198399
2006-04-20,131.0,131.86000061035156,130.60000610351562,131.1300048828125,92.83958435058594,86005500,0.0013746747953931049,100.0,0.0,0.0013746747953931049
2006-04-21,131.69000244140625,131.7899932861328,130.6199951171875,131.14999389648438,92.85370635986328,72342600,0.0001521119399243709,100.0,0.0,0.0001521119399243709
2006-04-24,130.88999938964844,131.07000732421875,130.3800048828125,130.91000366210938,92.68377685546875,52546400,-0.0018300777756350417,100.0,0.0,-0.0018300777756350417
2006-04-25,131.0399932861328,131.1199951171875,129.9199981689453,130.3699951171875,92.301513671875,84359800,-0.004124380733748656,100.0,0.0,-0.004124380733748656
2006-04-26,130.5,131.13999938964844,130.3000030517578,130.39999389648438,92.32273864746094,67262400,0.00022995262744429645,100.0,0.0,0.00022995262744429645
2006-04-27,129.89999389648438,131.6300048828125,129.58999633789062,131.02999877929688,92.7687759399414,124478600,0.004831283159652422,100.0,0.0,0.004831283159652422
2006-04-28,130.7899932861328,131.75,130.7100067138672,131.47000122070312,93.0802993774414,55854400,0.0033580634684851063,100.0,0.0,0.0033580634684851063
2006-05-01,131.47000122070312,131.8000030517578,130.32000732421875,130.39999389648438,92.32273864746094,64990300,-0.008138786994104419,100.0,0.0,-0.008138786994104419
2006-05-02,131.00999450683594,131.4600067138672,130.74000549316406,131.3800048828125,93.0165786743164,49063500,0.0075153752696281995,100.0,0.0,0.0075153752696281995
2006-05-03,131.14999389648438,131.32000732421875,130.4499969482422,130.88999938964844,92.6696548461914,60821300,-0.003729698867335318,100.0,0.0,-0.003729698867335318
2006-05-04,131.0800018310547,131.6199951171875,130.97000122070312,131.36000061035156,93.00243377685547,42921400,0.0035910237414435997,100.0,0.0,0.0035910237414435997
2006-05-05,132.0500030517578,132.8000030517578,131.85000610351562,132.52000427246094,93.82367706298828,62588200,0.008830341882269943,100.0,0.0,0.008830341882269943
2006-05-08,132.50999450683594,132.77000427246094,132.36000061035156,132.36000061035156,93.71041870117188,30016700,-0.0012071405146525382,76.67,23.33,-0.0009255146325841011
2006-05-09,132.4199981689453,132.77000427246094,132.30999755859375,132.6199951171875,93.89449310302734,29864000,0.001964289610554948,100.0,0.0,0.001964289610554948
2006-05-10,132.41000366210938,132.75,131.88999938964844,132.5500030517578,93.84493255615234,64378200,-0.0005278323066361112,100.0,0.0,-0.0005278323066361112
2006-05-11,132.50999450683594,132.5500030517578,130.52000427246094,130.9499969482422,92.7121353149414,80626900,-0.012070947363440498,100.0,0.0,-0.012070947363440498
2006-05-12,130.36000061035156,130.72000122070312,129.19000244140625,129.24000549316406,91.50148010253906,91726500,-0.013058217333575262,100.0,0.0,-0.013058217333575262
2006-05-15,128.7899932861328,129.74000549316406,128.61000061035156,129.5,91.685546875,84029300,0.0020116261753870823,100.0,0.0,0.0020116261753870823
2006-05-16,129.75999450683594,130.0,129.00999450683594,129.30999755859375,91.55101776123047,62137600,-0.001467288120699517,100.0,0.0,-0.001467288120699517
2006-05-17,128.6699981689453,129.10000610351562,126.7699966430664,126.8499984741211,89.8093490600586,144789500,-0.019024023367104848,100.0,0.0,-0.019024023367104848
2006-05-18,127.3499984741211,127.75,126.11000061035156,126.20999908447266,89.356201171875,87906300,-0.005045664988402865,100.0,0.0,-0.005045664988402865
2006-05-19,126.87000274658203,127.48999786376953,125.80000305175781,127.0999984741211,89.98638153076172,124309400,0.007052452438914392,100.0,0.0,0.007052452438914392
2006-05-22,126.27999877929688,127.16999816894531,125.5,126.12999725341797,89.2995834350586,110852800,-0.0076322448354959604,100.0,0.0,-0.0076322448354959604
2006-05-23,127.18000030517578,127.62999725341797,125.16999816894531,125.16999816894531,88.61991119384766,92006500,-0.007611146828083615,100.0,0.0,-0.007611146828083615
2006-05-24,125.68000030517578,126.88999938964844,124.76000213623047,126.16999816894531,89.32793426513672,168405000,0.007989435576620352,100.0,0.0,0.007989435576620352
2006-05-25,126.91999816894531,127.7300033569336,126.43000030517578,127.7300033569336,90.43240356445312,78977900,0.012364209565601358,100.0,0.0,0.012364209565601358
2006-05-26,128.00999450683594,128.3800048828125,127.51000213623047,128.3800048828125,90.89262390136719,62989700,0.005089108757195149,100.0,0.0,0.005089108757195149
2006-05-30,127.97000122070312,128.0,126.05000305175781,126.0999984741211,89.27832794189453,72419900,-0.017760472634439695,100.0,0.0,-0.017760472634439695
2006-05-31,126.62000274658203,127.51000213623047,126.19999694824219,127.51000213623047,90.27664947509766,86926200,0.011182126236199963,100.0,0.0,0.011182126236199963
2006-06-01,127.37999725341797,128.94000244140625,127.2699966430664,128.72999572753906,91.1404037475586,73721700,0.009567859213685193,100.0,0.0,0.009567859213685193
2006-06-02,129.25,129.42999267578125,128.32000732421875,129.0,91.33157348632812,91702600,0.002097530084451238,100.0,0.0,0.002097530084451238
2006-06-05,128.85000610351562,128.86000061035156,126.7699966430664,127.12000274658203,90.0005111694336,86105100,-0.01457395581927412,100.0,0.0,-0.01457395581927412
2006-06-06,127.20999908447266,127.37999725341797,125.76000213623047,126.80999755859375,89.7810287475586,130498600,-0.0024386797255162573,100.0,0.0,-0.0024386797255162573
2006-06-07,126.91000366210938,127.6500015258789,125.79000091552734,125.86000061035156,89.10845184326172,108599400,-0.007491303159245288,100.0,0.0,-0.007491303159245288
2006-06-08,125.58000183105469,126.5,123.87000274658203,125.75,89.03054809570312,204957200,-0.0008742576708169469,100.0,0.0,-0.0008742576708169469
2006-06-09,126.36000061035156,126.95999908447266,125.29000091552734,125.3499984741211,88.74735260009766,94972200,-0.0031808800649081315,100.0,0.0,-0.0031808800649081315
2006-06-12,125.87999725341797,125.93000030517578,123.81999969482422,123.98999786376953,87.78448486328125,95815900,-0.01084953757612539,100.0,0.0,-0.01084953757612539
2006-06-13,123.73999786376953,124.83999633789062,122.55000305175781,122.55000305175781,86.76497650146484,185688800,-0.011613764817373196,100.0,0.0,-0.011613764817373196
2006-06-14,122.83999633789062,123.62999725341797,122.33999633789062,123.5,87.43756103515625,163566400,0.007751797566383889,100.0,0.0,0.007751797566383889
2006-06-15,123.94999694824219,126.36000061035156,123.86000061035156,126.12000274658203,89.29254913330078,134057000,0.021215002753778744,100.0,0.0,0.021215002753778744
2006-06-16,125.29000091552734,125.55999755859375,124.45999908447266,124.6500015258789,88.64183044433594,94253500,-0.007287491456800188,100.0,0.0,-0.007287491456800188
2006-06-19,125.4000015258789,125.4800033569336,123.55000305175781,123.66999816894531,87.9449234008789,95804400,-0.007862056096581416,100.0,0.0,-0.007862056096581416
2006-06-20,124.01000213623047,124.80999755859375,123.72000122070312,124.08999633789062,88.24359893798828,65494700,0.0033961657541949908,100.0,0.0,0.0033961657541949908
2006-06-21,124.0,125.69999694824219,123.95999908447266,125.01000213623047,88.89784240722656,75008200,0.007414061496948232,100.0,0.0,0.007414061496948232
2006-06-22,124.94999694824219,125.05999755859375,124.04000091552734,124.45999908447266,88.50672149658203,74566100,-0.004399667079127423,100.0,0.0,-0.004399667079127423
2006-06-23,124.33000183105469,125.30000305175781,124.02999877929688,124.44000244140625,88.49250793457031,54107000,-0.00016059302357351868,100.0,0.0,-0.00016059302357351868
2006-06-26,124.54000091552734,125.05999755859375,124.25,124.98999786376953,88.88360595703125,37899600,0.0044195608372870065,100.0,0.0,0.0044195608372870065
2006-06-27,125.01000213623047,125.29000091552734,123.7699966430664,123.91000366210938,88.11559295654297,69780200,-0.008640659795683403,100.0,0.0,-0.008640659795683403
2006-06-28,124.19000244140625,124.7699966430664,123.6500015258789,124.75,88.71292877197266,62368100,0.006779002392054201,100.0,0.0,0.006779002392054201
2006-06-29,125.19999694824219,127.3499984741211,125.16999816894531,127.2699966430664,90.50495910644531,110634800,0.020200328850362714,100.0,0.0,0.020200328850362714
2006-06-30,127.54000091552734,127.66000366210938,126.95999908447266,127.27999877929688,90.51206970214844,54227800,7.856581311482813e-05,100.0,0.0,7.856581311482813e-05
2006-07-03,127.43000030517578,128.00999450683594,127.30999755859375,127.80000305175781,90.88189697265625,23914000,0.004085944247268047,100.0,0.0,0.004085944247268047
2006-07-05,127.29000091552734,127.44999694824219,126.5199966430664,127.06999969482422,90.36278533935547,69653400,-0.005711936596756617,100.0,0.0,-0.005711936596756617
2006-07-06,127.19999694824219,127.8499984741211,127.08000183105469,127.44000244140625,90.62590026855469,50100300,0.002911762051281297,100.0,0.0,0.002911762051281297
2006-07-07,127.19000244140625,127.55999755859375,126.29000091552734,126.61000061035156,90.03565979003906,81626500,-0.006512933684151512,100.0,0.0,-0.006512933684151512
2006-07-10,126.94000244140625,127.43000030517578,126.41000366210938,126.8499984741211,90.20631408691406,60964100,0.0018954078558757192,100.0,0.0,0.0018954078558757192
2006-07-11,126.61000061035156,127.41000366210938,125.94000244140625,127.41000366210938,90.60458374023438,73640800,0.004415097295036086,100.0,0.0,0.004415097295036086
2006-07-12,127.1500015258789,127.4000015258789,125.72000122070312,126.05000305175781,89.63740539550781,82561300,-0.010674717600375305,100.0,0.0,-0.010674717600375305
2006-07-13,125.44999694824219,125.68000030517578,124.0,124.0,88.1795883178711,102405700,-0.016263490349864296,100.0,0.0,-0.016263490349864296
2006-07-14,124.12999725341797,124.26000213623047,122.83000183105469,123.5199966430664,87.8382797241211,103242500,-0.0038706077025404406,100.0,0.0,-0.0038706077025404406
2006-07-17,123.5199966430664,124.0999984741211,123.1500015258789,123.33999633789062,87.71027374267578,81159000,-0.0014572915344807091,100.0,0.0,-0.0014572915344807091
2006-07-18,123.70999908447266,124.05000305175781,122.38999938964844,123.97000122070312,88.15828704833984,122771000,0.005107877179570064,100.0,0.0,0.005107877179570064
2006-07-19,124.18000030517578,126.26000213623047,123.72000122070312,125.69000244140625,89.38140869140625,133565300,0.013874153911313414,100.0,0.0,0.013874153911313414
2006-07-20,126.12000274658203,126.30000305175781,124.66000366210938,124.83000183105469,88.76982879638672,112259800,-0.006842361336360736,100.0,0.0,-0.006842361336360736
2006-07-21,125.1500015258789,125.19000244140625,123.81999969482422,123.94999694824219,88.14404296875,101560000,-0.007049532888838805,100.0,0.0,-0.007049532888838805
2006-07-24,124.44000244140625,126.31999969482422,124.44000244140625,126.20999908447266,89.75115203857422,92884000,0.018232758740077237,100.0,0.0,0.018232758740077237
2006-07-25,125.9800033569336,127.30000305175781,125.72000122070312,126.66000366210938,90.07119750976562,95480700,0.003565920480372853,100.0,0.0,0.003565920480372853
2006-07-26,126.58999633789062,127.44999694824219,126.18000030517578,126.83000183105469,90.19208526611328,84525800,0.001342135551540169,100.0,0.0,0.001342135551540169
2006-07-27,127.37999725341797,127.69000244140625,126.19999694824219,126.70999908447266,90.10675048828125,87257100,-0.0009461448593881538,100.0,0.0,-0.0009461448593881538
2006-07-28,127.04000091552734,128.13999938964844,126.86000061035156,127.9800033569336,91.0098648071289,82137000,0.010022715434234941,100.0,0.0,0.010022715434234941
2006-07-31,127.66000366210938,127.95999908447266,127.44999694824219,127.8499984741211,90.91744232177734,49593100,-0.0010155216200730122,100.0,0.0,-0.0010155216200730122
2006-08-01,127.33999633789062,127.37999725341797,126.5999984741211,127.22000122070312,90.46942138671875,65225600,-0.004927777592697247,100.0,0.0,-0.004927777592697247
2006-08-02,127.58000183105469,128.4600067138672,127.55000305175781,128.0800018310547,91.08097076416016,64770900,0.006759735699284342,100.0,0.0,0.006759735699284342
2006-08-03,127.33999633789062,128.5500030517578,127.1500015258789,128.4199981689453,91.32280731201172,63693800,0.0026551819312263802,100.0,0.0,0.0026551819312263802
2006-08-04,129.0800018310547,129.42999267578125,127.4800033569336,128.1999969482422,91.16631317138672,96294200,-0.0017136369898301806,100.0,0.0,-0.0017136369898301806
2006-08-07,127.9000015258789,128.0800018310547,127.4000015258789,127.9000015258789,90.95301055908203,45377300,-0.0023397086586542937,100.0,0.0,-0.0023397086586542937
2006-08-08,128.08999633789062,128.4600067138672,126.94999694824219,127.41000366210938,90.60458374023438,90901300,-0.003830844264592237,100.0,0.0,-0.003830844264592237
2006-08-09,128.17999267578125,128.60000610351562,126.61000061035156,126.9800033569336,90.29877471923828,78910600,-0.003375204745411753,100.0,0.0,-0.003375204745411753
2006-08-10,126.58000183105469,127.5,126.27999877929688,127.37000274658203,90.57605743408203,69322300,0.0030707251090160703,100.0,0.0,0.0030707251090160703
2006-08-11,127.16999816894531,127.19999694824219,126.38999938964844,127.01000213623047,90.32007598876953,47482200,-0.002826149123335342,100.0,0.0,-0.002826149123335342
2006-08-14,127.62999725341797,128.16000366210938,126.91999816894531,127.11000061035156,90.39122009277344,57839000,0.0007876887084634632,100.0,0.0,0.0007876887084634632
2006-08-15,128.25,128.8699951171875,127.9000015258789,128.6300048828125,91.47209930419922,68143000,0.011957789819812215,100.0,0.0,0.011957789819812215
2006-08-16,129.32000732421875,129.88999938964844,129.0399932861328,129.6999969482422,92.2330093383789,71737600,0.008318493179534592,100.0,0.0,0.008318493179534592
2006-08-17,129.5800018310547,130.3699951171875,129.49000549316406,130.02999877929688,92.46768951416016,70992800,0.0025444271792138817,100.0,0.0,0.0025444271792138817
2006-08-18,130.19000244140625,130.69000244140625,129.58999633789062,130.69000244140625,92.93704986572266,58288400,0.005075939001272678,100.0,0.0,0.005075939001272678
2006-08-21,130.17999267578125,130.27999877929688,129.8000030517578,130.1300048828125,92.53881072998047,42133600,-0.004285041717136173,100.0,0.0,-0.004285041717136173
2006-08-22,129.99000549316406,130.52000427246094,129.67999267578125,130.1199951171875,92.53169250488281,60839900,-7.692151046145845e-05,100.0,0.0,-7.692151046145845e-05
2006-08-23,130.17999267578125,130.44000244140625,129.19000244140625,129.75999450683594,92.27567291259766,66592100,-0.002766831399648839,100.0,0.0,-0.002766831399648839
2006-08-24,129.99000549316406,130.10000610351562,129.39999389648438,129.64999389648438,92.19744873046875,57983000,-0.000847722695048736,100.0,0.0,-0.000847722695048736
2006-08-25,129.63999938964844,130.25,129.5500030517578,129.80999755859375,92.31124114990234,41756000,0.0012342252524388808,100.0,0.0,0.0012342252524388808
2006-08-28,129.64999389648438,130.82000732421875,129.63999938964844,130.42999267578125,92.75215911865234,52681500,0.004776427694586083,100.0,0.0,0.004776427694586083
2006-08-29,130.49000549316406,130.8300018310547,129.80999755859375,130.5800018310547,92.85881042480469,61817800,0.0011498525443047747,100.0,0.0,0.0011498525443047747
2006-08-30,130.8699951171875,131.0399932861328,130.5500030517578,130.66000366210938,92.91570281982422,50052200,0.000612676328280104,100.0,0.0,0.000612676328280104
2006-08-31,130.85000610351562,130.99000549316406,130.5800018310547,130.63999938964844,92.9014663696289,37510300,-0.0001532189905824044,100.0,0.0,-0.0001532189905824044
2006-09-01,131.13999938964844,131.5800018310547,130.83999633789062,131.4199981689453,93.45613861083984,48794500,0.005970543446580878,100.0,0.0,0.005970543446580878
2006-09-05,131.50999450683594,131.85000610351562,131.1999969482422,131.6699981689453,93.63395690917969,52348300,0.0019026925462894972,100.0,0.0,0.0019026925462894972
2006-09-06,131.11000061035156,131.16000366210938,130.3300018310547,130.50999450683594,92.80902099609375,53795600,-0.008810221636645021,100.0,0.0,-0.008810221636645021
2006-09-07,130.05999755859375,130.57000732421875,129.35000610351562,129.91000366210938,92.38237762451172,86269400,-0.004597003254672716,100.0,0.0,-0.004597003254672716
2006-09-08,130.0800018310547,130.4600067138672,129.8300018310547,130.27999877929688,92.64550018310547,45096300,0.0028481899401118227,100.0,0.0,0.0028481899401118227
2006-09-11,129.86000061035156,130.69000244140625,129.47999572753906,130.41000366210938,92.73789978027344,68496600,0.0009973457640721772,100.0,0.0,0.0009973457640721772
2006-09-12,130.55999755859375,131.83999633789062,130.3699951171875,131.69000244140625,93.64814758300781,69875600,0.009815272988616952,100.0,0.0,0.009815272988616952
2006-09-13,131.63999938964844,132.4499969482422,131.52000427246094,132.22000122070312,94.0250473022461,62898400,0.004024636140337989,100.0,0.0,0.004024636140337989
2006-09-14,131.9600067138672,132.24000549316406,131.75,132.22999572753906,94.03215789794922,57805400,7.562448418951817e-05,100.0,0.0,7.562448418951817e-05
2006-09-15,132.30999755859375,132.38999938964844,131.67999267578125,131.9600067138672,94.25284576416016,76703100,0.0023469403568345815,100.0,0.0,0.0023469403568345815
